--------------------
BDMEP - INMET
--------------------
Estação           : BRASILIA - DF (OMM: 83377)
Latitude  (graus) : -15.78
Longitude (graus) : -47.92
Altitude  (metros): 1159.54
Estação Operante
Inicio de operação: 12/09/1961
Periodo solicitado dos dados: 01/01/2010 a 31/12/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por , (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media,
83377,01/04/2016,1200,0,NaN,18.8,NaN,NaN,NaN,NaN,
83377,02/04/2016,0000,NaN,30.2,NaN,7.8,23.64,57,1.34296,
83377,02/04/2016,1200,0,NaN,17.2,NaN,NaN,NaN,NaN,
83377,03/04/2016,0000,NaN,30.6,NaN,9.3,24.62,52,1,
83377,03/04/2016,1200,0,NaN,18.3,NaN,NaN,NaN,NaN,
83377,04/04/2016,0000,NaN,30.6,NaN,10,24.74,54.5,1.34296,
83377,04/04/2016,1200,0,NaN,18.5,NaN,NaN,NaN,NaN,
83377,05/04/2016,0000,NaN,30.8,NaN,9.7,24.78,54,1.666667,
83377,05/04/2016,1200,0,NaN,20.1,NaN,NaN,NaN,NaN,
83377,06/04/2016,0000,NaN,30.4,NaN,9.1,24.12,56,1.34296,
83377,06/04/2016,1200,0,NaN,19.1,NaN,NaN,NaN,NaN,
83377,07/04/2016,0000,NaN,31.3,NaN,8.6,23.74,54.25,1.676293,
83377,07/04/2016,1200,0,NaN,17.2,NaN,NaN,NaN,NaN,
83377,08/04/2016,0000,NaN,31.6,NaN,7.5,24.5,52.75,0,
83377,08/04/2016,1200,0,NaN,17.4,NaN,NaN,NaN,NaN,
83377,09/04/2016,0000,NaN,31.4,NaN,9.4,25.02,49.75,0,
83377,09/04/2016,1200,0,NaN,18.2,NaN,NaN,NaN,NaN,
83377,10/04/2016,0000,NaN,31.1,NaN,9.7,24.24,46,1.333333,
83377,10/04/2016,1200,0,NaN,17.2,NaN,NaN,NaN,NaN,
83377,11/04/2016,0000,NaN,30.7,NaN,8.6,23.64,46,2,
83377,11/04/2016,1200,0,NaN,16.8,NaN,NaN,NaN,NaN,
83377,12/04/2016,0000,NaN,30.4,NaN,10.3,23.42,50.5,2.009627,
83377,12/04/2016,1200,0,NaN,17.9,NaN,NaN,NaN,NaN,
83377,13/04/2016,0000,NaN,29.8,NaN,9.9,23.82,57.25,2.333333,
83377,13/04/2016,1200,0,NaN,19,NaN,NaN,NaN,NaN,
83377,14/04/2016,0000,NaN,30.4,NaN,9.8,23.92,48.5,1.666667,
83377,14/04/2016,1200,0,NaN,18.5,NaN,NaN,NaN,NaN,
83377,15/04/2016,0000,NaN,29.9,NaN,10.2,23.56,46.75,2,
83377,15/04/2016,1200,0,NaN,16.7,NaN,NaN,NaN,NaN,
83377,16/04/2016,0000,NaN,29.7,NaN,10.5,24.02,48.5,1.34296,
83377,16/04/2016,1200,0,NaN,20.6,NaN,NaN,NaN,NaN,
83377,17/04/2016,0000,NaN,29.3,NaN,10.3,23.18,52.25,5,
83377,17/04/2016,1200,0,NaN,18.5,NaN,NaN,NaN,NaN,
83377,18/04/2016,0000,NaN,29.6,NaN,10,23.06,52.5,3.666667,
83377,18/04/2016,1200,0,NaN,18.5,NaN,NaN,NaN,NaN,
83377,19/04/2016,0000,NaN,29.4,NaN,10.1,23.34,50.75,0.666667,
83377,19/04/2016,1200,0,NaN,19,NaN,NaN,NaN,NaN,
83377,20/04/2016,0000,NaN,28.6,NaN,8.9,23.18,55.5,1.333333,
83377,20/04/2016,1200,0,NaN,19.1,NaN,NaN,NaN,NaN,
83377,21/04/2016,0000,NaN,28.8,NaN,10,23.46,51.5,3.666667,
83377,21/04/2016,1200,0,NaN,18.9,NaN,NaN,NaN,NaN,
83377,22/04/2016,0000,NaN,30.1,NaN,9.2,23.8,45.25,3.009627,
83377,22/04/2016,1200,0,NaN,17.5,NaN,NaN,NaN,NaN,
83377,23/04/2016,0000,NaN,30.2,NaN,8.8,23.56,47.75,1.333333,
83377,23/04/2016,1200,0,NaN,17,NaN,NaN,NaN,NaN,
83377,24/04/2016,0000,NaN,30.6,NaN,9.4,23.24,49.25,1,
83377,24/04/2016,1200,0,NaN,16.5,NaN,NaN,NaN,NaN,
83377,25/04/2016,0000,NaN,30.5,NaN,7.7,23.2,56.75,0.666667,
